date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:06:01	1163/1163	---M--	200	added ('OK')	image/png	etag:%2259edf878-48b%22	https://eloquentjavascript.net/img/sprites_big.png	/Users/pascaleaugusts/websites/Eloquenst%20JS/eloquentjavascript.net/img/sprites_big.png	(from https://eloquentjavascript.net/17_canvas.html)
23:06:02	7904/7904	---M--	200	added ('OK')	image/png	etag:%2259edf878-1ee0%22	https://eloquentjavascript.net/img/exercise_shapes.png	/Users/pascaleaugusts/websites/Eloquenst%20JS/eloquentjavascript.net/img/exercise_shapes.png	(from https://eloquentjavascript.net/17_canvas.html)
23:06:03	21908/21908	---M--	200	added ('OK')	image/jpeg	etag:%225af011f6-5594%22	https://eloquentjavascript.net/img/chapter_picture_18.jpg	/Users/pascaleaugusts/websites/Eloquenst%20JS/eloquentjavascript.net/img/chapter_picture_18.jpg	(from https://eloquentjavascript.net/18_http.html)
23:06:04	387/387	---M--	200	added ('OK')	text/html	etag:%225c1b7c3d-183%22	https://eloquentjavascript.net/author	/Users/pascaleaugusts/websites/Eloquenst%20JS/eloquentjavascript.net/author.html	(from https://eloquentjavascript.net/18_http.html)
23:06:05	20579/20579	---M--	200	added ('OK')	image/jpeg	etag:%225af011f6-5063%22	https://eloquentjavascript.net/img/chapter_picture_19.jpg	/Users/pascaleaugusts/websites/Eloquenst%20JS/eloquentjavascript.net/img/chapter_picture_19.jpg	(from https://eloquentjavascript.net/19_paint.html)
23:06:06	9252/9252	---M--	200	added ('OK')	image/png	etag:%225a660a9f-2424%22	https://eloquentjavascript.net/img/pixel_editor.png	/Users/pascaleaugusts/websites/Eloquenst%20JS/eloquentjavascript.net/img/pixel_editor.png	(from https://eloquentjavascript.net/19_paint.html)
23:06:07	5400/5400	---M--	200	added ('OK')	image/svg+xml	etag:%2259edf878-1518%22	https://eloquentjavascript.net/img/flood-grid.svg	/Users/pascaleaugusts/websites/Eloquenst%20JS/eloquentjavascript.net/img/flood-grid.svg	(from https://eloquentjavascript.net/19_paint.html)
23:06:08	5666/5666	---M--	200	added ('OK')	image/svg+xml	etag:%225a660a9f-1622%22	https://eloquentjavascript.net/img/line-grid.svg	/Users/pascaleaugusts/websites/Eloquenst%20JS/eloquentjavascript.net/img/line-grid.svg	(from https://eloquentjavascript.net/19_paint.html)
23:06:09	25153/25153	---M--	200	added ('OK')	image/jpeg	etag:%225af011f6-6241%22	https://eloquentjavascript.net/img/chapter_picture_20.jpg	/Users/pascaleaugusts/websites/Eloquenst%20JS/eloquentjavascript.net/img/chapter_picture_20.jpg	(from https://eloquentjavascript.net/20_node.html)
23:06:10	2748/2748	---M--	200	added ('OK')	application/javascript	etag:%22615ab9f5-abc%22	https://eloquentjavascript.net/code/file_server.js	/Users/pascaleaugusts/websites/Eloquenst%20JS/eloquentjavascript.net/code/file_server.js	(from https://eloquentjavascript.net/20_node.html)
23:06:11	24350/24350	---M--	200	added ('OK')	image/jpeg	etag:%225af011f6-5f1e%22	https://eloquentjavascript.net/img/chapter_picture_21.jpg	/Users/pascaleaugusts/websites/Eloquenst%20JS/eloquentjavascript.net/img/chapter_picture_21.jpg	(from https://eloquentjavascript.net/21_skillsharing.html)
23:06:12	5032/5032	---M--	200	added ('OK')	application/zip	etag:%225f5b684a-13a8%22	https://eloquentjavascript.net/code/skillsharing.zip	/Users/pascaleaugusts/websites/Eloquenst%20JS/eloquentjavascript.net/code/skillsharing.zip	(from https://eloquentjavascript.net/21_skillsharing.html)
23:06:13	22850/22850	---M--	200	added ('OK')	image/png	etag:%225a709cbc-5942%22	https://eloquentjavascript.net/img/skillsharing.png	/Users/pascaleaugusts/websites/Eloquenst%20JS/eloquentjavascript.net/img/skillsharing.png	(from https://eloquentjavascript.net/21_skillsharing.html)
23:06:14	2102/2102	---M--	200	added ('OK')	text/html	etag:%225a93e4dc-836%22	https://eloquentjavascript.net/2nd_edition/code/	/Users/pascaleaugusts/websites/Eloquenst%20JS/eloquentjavascript.net/2nd_edition/code/index.html	(from https://eloquentjavascript.net/code/)
23:06:15	5993/5993	---M--	200	added ('OK')	text/html	etag:%2255d48fc9-1769%22	https://eloquentjavascript.net/1st_edition/errata.html	/Users/pascaleaugusts/websites/Eloquenst%20JS/eloquentjavascript.net/1st_edition/errata.html	(from https://eloquentjavascript.net/errata.html)
23:06:16	4803/4803	---M--	200	added ('OK')	text/html	etag:%225a93e4dc-12c3%22	https://eloquentjavascript.net/2nd_edition/errata.html	/Users/pascaleaugusts/websites/Eloquenst%20JS/eloquentjavascript.net/2nd_edition/errata.html	(from https://eloquentjavascript.net/errata.html)
23:06:17	4390/4390	---M--	200	added ('OK')	text/css	etag:%2255d48fcb-1126%22	https://eloquentjavascript.net/1st_edition/css/book.css	/Users/pascaleaugusts/websites/Eloquenst%20JS/eloquentjavascript.net/1st_edition/css/book.css	(from https://eloquentjavascript.net/1st_edition/)
23:06:18	27542/27542	---M--	200	added ('OK')	image/png	etag:%2255d48fc9-6b96%22	https://eloquentjavascript.net/1st_edition/img/ejs.png	/Users/pascaleaugusts/websites/Eloquenst%20JS/eloquentjavascript.net/1st_edition/img/ejs.png	(from https://eloquentjavascript.net/1st_edition/)
23:06:20	2015/2015	---M--	200	added ('OK')	text/html	etag:%225a93e137-7df%22	https://eloquentjavascript.net/1st_edition/contents.html	/Users/pascaleaugusts/websites/Eloquenst%20JS/eloquentjavascript.net/1st_edition/contents.html	(from https://eloquentjavascript.net/1st_edition/)
23:06:20	2858/2858	---M--	200	added ('OK')	text/html	etag:%2255d48fc9-b2a%22	https://eloquentjavascript.net/1st_edition/paper.html	/Users/pascaleaugusts/websites/Eloquenst%20JS/eloquentjavascript.net/1st_edition/paper.html	(from https://eloquentjavascript.net/1st_edition/)
23:06:23	1670714/1670714	---M--	200	added ('OK')	application/zip	etag:%2255d48fcb-197e3a%22	https://eloquentjavascript.net/1st_edition/Eloquent%20JavaScript.zip	/Users/pascaleaugusts/websites/Eloquenst%20JS/eloquentjavascript.net/1st_edition/Eloquent%20JavaScript.zip	(from https://eloquentjavascript.net/1st_edition/)
23:06:24	890412/890412	---M--	200	added ('OK')	text/html	etag:%2255d48fca-d962c%22	https://eloquentjavascript.net/1st_edition/print.html	/Users/pascaleaugusts/websites/Eloquenst%20JS/eloquentjavascript.net/1st_edition/print.html	(from https://eloquentjavascript.net/1st_edition/)
23:06:24	1160/1160	---M--	200	added ('OK')	text/html	etag:%2255d48fcb-488%22	https://eloquentjavascript.net/1st_edition/imprint.html	/Users/pascaleaugusts/websites/Eloquenst%20JS/eloquentjavascript.net/1st_edition/imprint.html	(from https://eloquentjavascript.net/1st_edition/)
23:06:25	7175/7175	---M--	200	added ('OK')	text/css	etag:%225a93e4dc-1c07%22	https://eloquentjavascript.net/2nd_edition/css/ejs.css	/Users/pascaleaugusts/websites/Eloquenst%20JS/eloquentjavascript.net/2nd_edition/css/ejs.css	(from https://eloquentjavascript.net/2nd_edition/)
23:06:27	162996/162996	---M--	200	added ('OK')	image/png	etag:%225a93e4dc-27cb4%22	https://eloquentjavascript.net/2nd_edition/img/cover.png	/Users/pascaleaugusts/websites/Eloquenst%20JS/eloquentjavascript.net/2nd_edition/img/cover.png	(from https://eloquentjavascript.net/2nd_edition/)
23:06:28	67716/67716	---M--	200	added ('OK')	text/html	etag:%225a93e4dc-10884%22	https://eloquentjavascript.net/2nd_edition/backers.html	/Users/pascaleaugusts/websites/Eloquenst%20JS/eloquentjavascript.net/2nd_edition/backers.html	(from https://eloquentjavascript.net/2nd_edition/)
23:06:28	1815/1815	---M--	200	added ('OK')	image/png	etag:%225a93e4dc-717%22	https://eloquentjavascript.net/2nd_edition/img/mozilla_mini.png	/Users/pascaleaugusts/websites/Eloquenst%20JS/eloquentjavascript.net/2nd_edition/img/mozilla_mini.png	(from https://eloquentjavascript.net/2nd_edition/)
23:06:29	3989/3989	---M--	200	added ('OK')	image/png	etag:%225a93e4dc-f95%22	https://eloquentjavascript.net/2nd_edition/img/hack_reactor_mini.png	/Users/pascaleaugusts/websites/Eloquenst%20JS/eloquentjavascript.net/2nd_edition/img/hack_reactor_mini.png	(from https://eloquentjavascript.net/2nd_edition/)
23:06:30	2280/2280	---M--	200	added ('OK')	image/png	etag:%225a93e4dc-8e8%22	https://eloquentjavascript.net/2nd_edition/img/ghostery_mini.png	/Users/pascaleaugusts/websites/Eloquenst%20JS/eloquentjavascript.net/2nd_edition/img/ghostery_mini.png	(from https://eloquentjavascript.net/2nd_edition/)
23:06:31	26883/26883	---M--	200	added ('OK')	text/html	etag:%225a93e4f6-6903%22	https://eloquentjavascript.net/2nd_edition/00_intro.html	/Users/pascaleaugusts/websites/Eloquenst%20JS/eloquentjavascript.net/2nd_edition/00_intro.html	(from https://eloquentjavascript.net/2nd_edition/)
23:06:32	37842/37842	---M--	200	added ('OK')	text/html	etag:%225a93e4f9-93d2%22	https://eloquentjavascript.net/2nd_edition/01_values.html	/Users/pascaleaugusts/websites/Eloquenst%20JS/eloquentjavascript.net/2nd_edition/01_values.html	(from https://eloquentjavascript.net/2nd_edition/)
23:06:34	62307/62307	---M--	200	added ('OK')	text/html	etag:%225a93e4fe-f363%22	https://eloquentjavascript.net/2nd_edition/02_program_structure.html	/Users/pascaleaugusts/websites/Eloquenst%20JS/eloquentjavascript.net/2nd_edition/02_program_structure.html	(from https://eloquentjavascript.net/2nd_edition/)
23:06:35	66023/66023	---M--	200	added ('OK')	text/html	etag:%225a93e502-101e7%22	https://eloquentjavascript.net/2nd_edition/03_functions.html	/Users/pascaleaugusts/websites/Eloquenst%20JS/eloquentjavascript.net/2nd_edition/03_functions.html	(from https://eloquentjavascript.net/2nd_edition/)
23:06:36	98119/98119	---M--	200	added ('OK')	text/html	etag:%225a93e508-17f47%22	https://eloquentjavascript.net/2nd_edition/04_data.html	/Users/pascaleaugusts/websites/Eloquenst%20JS/eloquentjavascript.net/2nd_edition/04_data.html	(from https://eloquentjavascript.net/2nd_edition/)
23:06:37	78772/78772	---M--	200	added ('OK')	text/html	etag:%225a93e50c-133b4%22	https://eloquentjavascript.net/2nd_edition/05_higher_order.html	/Users/pascaleaugusts/websites/Eloquenst%20JS/eloquentjavascript.net/2nd_edition/05_higher_order.html	(from https://eloquentjavascript.net/2nd_edition/)
23:06:38	87979/87979	---M--	200	added ('OK')	text/html	etag:%225a93e511-157ab%22	https://eloquentjavascript.net/2nd_edition/06_object.html	/Users/pascaleaugusts/websites/Eloquenst%20JS/eloquentjavascript.net/2nd_edition/06_object.html	(from https://eloquentjavascript.net/2nd_edition/)
23:06:39	91010/91010	---M--	200	added ('OK')	text/html	etag:%225a93e515-16382%22	https://eloquentjavascript.net/2nd_edition/07_elife.html	/Users/pascaleaugusts/websites/Eloquenst%20JS/eloquentjavascript.net/2nd_edition/07_elife.html	(from https://eloquentjavascript.net/2nd_edition/)
23:06:40	56877/56877	---M--	200	added ('OK')	text/html	etag:%225a93e518-de2d%22	https://eloquentjavascript.net/2nd_edition/08_error.html	/Users/pascaleaugusts/websites/Eloquenst%20JS/eloquentjavascript.net/2nd_edition/08_error.html	(from https://eloquentjavascript.net/2nd_edition/)
23:06:41	89309/89309	---M--	200	added ('OK')	text/html	etag:%225a93e51d-15cdd%22	https://eloquentjavascript.net/2nd_edition/09_regexp.html	/Users/pascaleaugusts/websites/Eloquenst%20JS/eloquentjavascript.net/2nd_edition/09_regexp.html	(from https://eloquentjavascript.net/2nd_edition/)
23:06:42	58256/58256	---M--	200	added ('OK')	text/html	etag:%225a93e520-e390%22	https://eloquentjavascript.net/2nd_edition/10_modules.html	/Users/pascaleaugusts/websites/Eloquenst%20JS/eloquentjavascript.net/2nd_edition/10_modules.html	(from https://eloquentjavascript.net/2nd_edition/)
23:06:42	60955/60955	---M--	200	added ('OK')	text/html	etag:%225a93e523-ee1b%22	https://eloquentjavascript.net/2nd_edition/11_language.html	/Users/pascaleaugusts/websites/Eloquenst%20JS/eloquentjavascript.net/2nd_edition/11_language.html	(from https://eloquentjavascript.net/2nd_edition/)
23:06:43	26334/26334	---M--	200	added ('OK')	text/html	etag:%225a93e525-66de%22	https://eloquentjavascript.net/2nd_edition/12_browser.html	/Users/pascaleaugusts/websites/Eloquenst%20JS/eloquentjavascript.net/2nd_edition/12_browser.html	(from https://eloquentjavascript.net/2nd_edition/)
23:06:45	92012/92012	---M--	200	added ('OK')	text/html	etag:%225a93e52a-1676c%22	https://eloquentjavascript.net/2nd_edition/13_dom.html	/Users/pascaleaugusts/websites/Eloquenst%20JS/eloquentjavascript.net/2nd_edition/13_dom.html	(from https://eloquentjavascript.net/2nd_edition/)
23:06:46	86414/86414	---M--	200	added ('OK')	text/html	etag:%225a93e52f-1518e%22	https://eloquentjavascript.net/2nd_edition/14_event.html	/Users/pascaleaugusts/websites/Eloquenst%20JS/eloquentjavascript.net/2nd_edition/14_event.html	(from https://eloquentjavascript.net/2nd_edition/)
23:06:47	113598/113598	---M--	200	added ('OK')	text/html	etag:%225a93e535-1bbbe%22	https://eloquentjavascript.net/2nd_edition/15_game.html	/Users/pascaleaugusts/websites/Eloquenst%20JS/eloquentjavascript.net/2nd_edition/15_game.html	(from https://eloquentjavascript.net/2nd_edition/)
23:06:48	120234/120234	---M--	200	added ('OK')	text/html	etag:%225a93e53a-1d5aa%22	https://eloquentjavascript.net/2nd_edition/16_canvas.html	/Users/pascaleaugusts/websites/Eloquenst%20JS/eloquentjavascript.net/2nd_edition/16_canvas.html	(from https://eloquentjavascript.net/2nd_edition/)
23:06:48	67067/67067	---M--	200	added ('OK')	text/html	etag:%225a93e53e-105fb%22	https://eloquentjavascript.net/2nd_edition/17_http.html	/Users/pascaleaugusts/websites/Eloquenst%20JS/eloquentjavascript.net/2nd_edition/17_http.html	(from https://eloquentjavascript.net/2nd_edition/)
23:06:49	78704/78704	---M--	200	added ('OK')	text/html	etag:%225a93e542-13370%22	https://eloquentjavascript.net/2nd_edition/18_forms.html	/Users/pascaleaugusts/websites/Eloquenst%20JS/eloquentjavascript.net/2nd_edition/18_forms.html	(from https://eloquentjavascript.net/2nd_edition/)
23:06:50	73242/73242	---M--	200	added ('OK')	text/html	etag:%225a93e546-11e1a%22	https://eloquentjavascript.net/2nd_edition/19_paint.html	/Users/pascaleaugusts/websites/Eloquenst%20JS/eloquentjavascript.net/2nd_edition/19_paint.html	(from https://eloquentjavascript.net/2nd_edition/)
23:06:51	82345/82345	---M--	200	added ('OK')	text/html	etag:%225a93e54a-141a9%22	https://eloquentjavascript.net/2nd_edition/20_node.html	/Users/pascaleaugusts/websites/Eloquenst%20JS/eloquentjavascript.net/2nd_edition/20_node.html	(from https://eloquentjavascript.net/2nd_edition/)
23:06:52	101474/101474	---M--	200	added ('OK')	text/html	etag:%225a93e54f-18c62%22	https://eloquentjavascript.net/2nd_edition/21_skillsharing.html	/Users/pascaleaugusts/websites/Eloquenst%20JS/eloquentjavascript.net/2nd_edition/21_skillsharing.html	(from https://eloquentjavascript.net/2nd_edition/)
23:06:53	169/169	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2010%20Jan%202022%2012:36:53%20GMT	https://eloquentjavascript.net/2nd_edition/code	/Users/pascaleaugusts/websites/Eloquenst%20JS/eloquentjavascript.net/2nd_edition/code	(from https://eloquentjavascript.net/2nd_edition/)
23:06:54	145/145	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2010%20Jan%202022%2012:36:54%20GMT	http://eloquentjavascript.net/2nd_edition/Eloquent_JavaScript.pdf	/Users/pascaleaugusts/websites/Eloquenst%20JS/eloquentjavascript.net/2nd_edition/Eloquent_JavaScript.97.delayed	(from https://eloquentjavascript.net/2nd_edition/)
23:06:58	145/145	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2010%20Jan%202022%2012:36:56%20GMT	http://eloquentjavascript.net/2nd_edition/Eloquent_JavaScript_small.pdf	/Users/pascaleaugusts/websites/Eloquenst%20JS/eloquentjavascript.net/2nd_edition/Eloquent_JavaScript_small.pdf	(from https://eloquentjavascript.net/2nd_edition/)
23:06:58	2899452/2899452	---M--	200	added ('OK')	application/pdf	etag:%225a93e6ee-2c3dfc%22	https://eloquentjavascript.net/2nd_edition/Eloquent_JavaScript.pdf	/Users/pascaleaugusts/websites/Eloquenst%20JS/eloquentjavascript.net/2nd_edition/Eloquent_JavaScript.pdf	(from https://eloquentjavascript.net/2nd_edition/)
23:07:01	145/145	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2010%20Jan%202022%2012:36:59%20GMT	http://eloquentjavascript.net/2nd_edition/Eloquent_JavaScript.epub	/Users/pascaleaugusts/websites/Eloquenst%20JS/eloquentjavascript.net/2nd_edition/Eloquent_JavaScript.epub	(from https://eloquentjavascript.net/2nd_edition/)
23:07:05	145/145	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2010%20Jan%202022%2012:37:02%20GMT	http://eloquentjavascript.net/2nd_edition/Eloquent_JavaScript.mobi	/Users/pascaleaugusts/websites/Eloquenst%20JS/eloquentjavascript.net/2nd_edition/Eloquent_JavaScript.mobi	(from https://eloquentjavascript.net/2nd_edition/)
23:07:05	2006517/2006517	---M--	200	added ('OK')	application/octet-stream	etag:%225a93e829-1e9df5%22	https://eloquentjavascript.net/2nd_edition/Eloquent_JavaScript.epub	/Users/pascaleaugusts/websites/Eloquenst%20JS/eloquentjavascript.net/2nd_edition/Eloquent_JavaScript.epub	(from https://eloquentjavascript.net/2nd_edition/)
23:07:07	3962/3962	---M--	200	added ('OK')	text/html	etag:%225a93e0ec-f7a%22	https://eloquentjavascript.net/1st_edition/index.html	/Users/pascaleaugusts/websites/Eloquenst%20JS/eloquentjavascript.net/1st_edition/index-2.html	(from https://eloquentjavascript.net/1st_edition/errata.html)
23:07:08	3008648/3008648	---M--	200	added ('OK')	application/pdf	etag:%225a93e7d4-2de888%22	https://eloquentjavascript.net/2nd_edition/Eloquent_JavaScript_small.pdf	/Users/pascaleaugusts/websites/Eloquenst%20JS/eloquentjavascript.net/2nd_edition/Eloquent_JavaScript_small.pdf	(from https://eloquentjavascript.net/2nd_edition/)
23:07:08	5981/5981	---M--	200	added ('OK')	text/html	etag:%225a9d09dc-175d%22	https://eloquentjavascript.net/2nd_edition/index.html	/Users/pascaleaugusts/websites/Eloquenst%20JS/eloquentjavascript.net/2nd_edition/index-2.html	(from https://eloquentjavascript.net/2nd_edition/errata.html)
23:07:09	514/514	---M--	200	added ('OK')	text/css	etag:%2255d48fcb-202%22	https://eloquentjavascript.net/1st_edition/css/highlight.css	/Users/pascaleaugusts/websites/Eloquenst%20JS/eloquentjavascript.net/1st_edition/css/highlight.css	(from https://eloquentjavascript.net/1st_edition/contents.html)
23:07:10	3592/3592	---M--	200	added ('OK')	text/css	etag:%2255d48fcb-e08%22	https://eloquentjavascript.net/1st_edition/css/console.css	/Users/pascaleaugusts/websites/Eloquenst%20JS/eloquentjavascript.net/1st_edition/css/console.css	(from https://eloquentjavascript.net/1st_edition/contents.html)
23:07:11	2515825/2515825	---M--	200	added ('OK')	application/octet-stream	etag:%225a9d0934-266371%22	https://eloquentjavascript.net/2nd_edition/Eloquent_JavaScript.mobi	/Users/pascaleaugusts/websites/Eloquenst%20JS/eloquentjavascript.net/2nd_edition/Eloquent_JavaScript.mobi	(from https://eloquentjavascript.net/2nd_edition/)
23:07:11	5952/5952	---M--	200	added ('OK')	text/css	etag:%2255d48fcb-1740%22	https://eloquentjavascript.net/1st_edition/css/codemirror.css	/Users/pascaleaugusts/websites/Eloquenst%20JS/eloquentjavascript.net/1st_edition/css/codemirror.css	(from https://eloquentjavascript.net/1st_edition/contents.html)
23:07:12	25187/25187	---M--	200	added ('OK')	text/html	etag:%225a93e11f-6263%22	https://eloquentjavascript.net/1st_edition/chapter1.html	/Users/pascaleaugusts/websites/Eloquenst%20JS/eloquentjavascript.net/1st_edition/chapter1.html	(from https://eloquentjavascript.net/1st_edition/contents.html)
23:07:14	78298/78298	---M--	200	added ('OK')	text/html	etag:%225a93e123-131da%22	https://eloquentjavascript.net/1st_edition/chapter2.html	/Users/pascaleaugusts/websites/Eloquenst%20JS/eloquentjavascript.net/1st_edition/chapter2.html	(from https://eloquentjavascript.net/1st_edition/contents.html)
23:07:14	38527/38527	---M--	200	added ('OK')	text/html	etag:%225a93e125-967f%22	https://eloquentjavascript.net/1st_edition/chapter3.html	/Users/pascaleaugusts/websites/Eloquenst%20JS/eloquentjavascript.net/1st_edition/chapter3.html	(from https://eloquentjavascript.net/1st_edition/contents.html)
23:07:16	100720/100720	---M--	200	added ('OK')	text/html	etag:%225a93e128-18970%22	https://eloquentjavascript.net/1st_edition/chapter4.html	/Users/pascaleaugusts/websites/Eloquenst%20JS/eloquentjavascript.net/1st_edition/chapter4.html	(from https://eloquentjavascript.net/1st_edition/contents.html)
23:07:16	24954/24954	---M--	200	added ('OK')	text/html	etag:%225a93e12c-617a%22	https://eloquentjavascript.net/1st_edition/chapter5.html	/Users/pascaleaugusts/websites/Eloquenst%20JS/eloquentjavascript.net/1st_edition/chapter5.html	(from https://eloquentjavascript.net/1st_edition/contents.html)
23:07:18	89889/89889	---M--	200	added ('OK')	text/html	etag:%225a93e12e-15f21%22	https://eloquentjavascript.net/1st_edition/chapter6.html	/Users/pascaleaugusts/websites/Eloquenst%20JS/eloquentjavascript.net/1st_edition/chapter6.html	(from https://eloquentjavascript.net/1st_edition/contents.html)
23:07:19	84414/84414	---M--	200	added ('OK')	text/html	etag:%225a93e130-149be%22	https://eloquentjavascript.net/1st_edition/chapter7.html	/Users/pascaleaugusts/websites/Eloquenst%20JS/eloquentjavascript.net/1st_edition/chapter7.html	(from https://eloquentjavascript.net/1st_edition/contents.html)
23:07:20	165010/165010	---M--	200	added ('OK')	text/html	etag:%225a93e132-28492%22	https://eloquentjavascript.net/1st_edition/chapter8.html	/Users/pascaleaugusts/websites/Eloquenst%20JS/eloquentjavascript.net/1st_edition/chapter8.html	(from https://eloquentjavascript.net/1st_edition/contents.html)
23:07:20	34848/34848	---M--	200	added ('OK')	text/html	etag:%225a93e135-8820%22	https://eloquentjavascript.net/1st_edition/chapter9.html	/Users/pascaleaugusts/websites/Eloquenst%20JS/eloquentjavascript.net/1st_edition/chapter9.html	(from https://eloquentjavascript.net/1st_edition/contents.html)
23:07:21	30936/30936	---M--	200	added ('OK')	text/html	etag:%225a93e103-78d8%22	https://eloquentjavascript.net/1st_edition/chapter10.html	/Users/pascaleaugusts/websites/Eloquenst%20JS/eloquentjavascript.net/1st_edition/chapter10.html	(from https://eloquentjavascript.net/1st_edition/contents.html)
23:07:22	41002/41002	---M--	200	added ('OK')	text/html	etag:%225a93e108-a02a%22	https://eloquentjavascript.net/1st_edition/chapter11.html	/Users/pascaleaugusts/websites/Eloquenst%20JS/eloquentjavascript.net/1st_edition/chapter11.html	(from https://eloquentjavascript.net/1st_edition/contents.html)
23:07:23	48617/48617	---M--	200	added ('OK')	text/html	etag:%225a93e110-bde9%22	https://eloquentjavascript.net/1st_edition/chapter12.html	/Users/pascaleaugusts/websites/Eloquenst%20JS/eloquentjavascript.net/1st_edition/chapter12.html	(from https://eloquentjavascript.net/1st_edition/contents.html)
23:07:24	87338/87338	---M--	200	added ('OK')	text/html	etag:%225a93e114-1552a%22	https://eloquentjavascript.net/1st_edition/chapter13.html	/Users/pascaleaugusts/websites/Eloquenst%20JS/eloquentjavascript.net/1st_edition/chapter13.html	(from https://eloquentjavascript.net/1st_edition/contents.html)
23:07:25	32782/32782	---M--	200	added ('OK')	text/html	etag:%225a93e118-800e%22	https://eloquentjavascript.net/1st_edition/chapter14.html	/Users/pascaleaugusts/websites/Eloquenst%20JS/eloquentjavascript.net/1st_edition/chapter14.html	(from https://eloquentjavascript.net/1st_edition/contents.html)
23:07:26	11225/11225	---M--	200	added ('OK')	text/html	etag:%225a93e0f8-2bd9%22	https://eloquentjavascript.net/1st_edition/appendix1.html	/Users/pascaleaugusts/websites/Eloquenst%20JS/eloquentjavascript.net/1st_edition/appendix1.html	(from https://eloquentjavascript.net/1st_edition/contents.html)
23:07:27	21486/21486	---M--	200	added ('OK')	text/html	etag:%225a93e100-53ee%22	https://eloquentjavascript.net/1st_edition/appendix2.html	/Users/pascaleaugusts/websites/Eloquenst%20JS/eloquentjavascript.net/1st_edition/appendix2.html	(from https://eloquentjavascript.net/1st_edition/contents.html)
23:07:28	26628/26628	---M--	200	added ('OK')	text/html	etag:%2255d48fc7-6804%22	https://eloquentjavascript.net/1st_edition/terms.html	/Users/pascaleaugusts/websites/Eloquenst%20JS/eloquentjavascript.net/1st_edition/terms.html	(from https://eloquentjavascript.net/1st_edition/contents.html)
23:07:30	70275/70275	---M--	200	added ('OK')	application/javascript	etag:%2255d48fc8-11283%22	https://eloquentjavascript.net/1st_edition/js/mochi.js	/Users/pascaleaugusts/websites/Eloquenst%20JS/eloquentjavascript.net/1st_edition/js/mochi.js	(from https://eloquentjavascript.net/1st_edition/paper.html)
23:07:31	93706/93706	---M--	200	added ('OK')	application/javascript	etag:%2255d48fc8-16e0a%22	https://eloquentjavascript.net/1st_edition/js/codemirror.js	/Users/pascaleaugusts/websites/Eloquenst%20JS/eloquentjavascript.net/1st_edition/js/codemirror.js	(from https://eloquentjavascript.net/1st_edition/paper.html)
23:07:32	88618/88618	---M--	200	added ('OK')	application/javascript	etag:%2255d48fc8-15a2a%22	https://eloquentjavascript.net/1st_edition/js/paper.js	/Users/pascaleaugusts/websites/Eloquenst%20JS/eloquentjavascript.net/1st_edition/js/paper.js	(from https://eloquentjavascript.net/1st_edition/paper.html)
23:07:33	66962/66962	---M--	200	added ('OK')	image/png	etag:%2255d48fc9-10592%22	https://eloquentjavascript.net/1st_edition/img/eyes.png	/Users/pascaleaugusts/websites/Eloquenst%20JS/eloquentjavascript.net/1st_edition/img/eyes.png	(from https://eloquentjavascript.net/1st_edition/print.html)
23:07:34	86131/86131	---M--	200	added ('OK')	image/png	etag:%2255d48fc9-15073%22	https://eloquentjavascript.net/1st_edition/img/Hiva%20Oa.png	/Users/pascaleaugusts/websites/Eloquenst%20JS/eloquentjavascript.net/1st_edition/img/Hiva%20Oa.png	(from https://eloquentjavascript.net/1st_edition/print.html)
23:07:35	198881/198881	---M--	200	added ('OK')	image/png	etag:%2255d48fca-308e1%22	https://eloquentjavascript.net/1st_edition/img/height.png	/Users/pascaleaugusts/websites/Eloquenst%20JS/eloquentjavascript.net/1st_edition/img/height.png	(from https://eloquentjavascript.net/1st_edition/print.html)
23:07:35	31042/31042	---M--	200	added ('OK')	image/png	etag:%2255d48fc9-7942%22	https://eloquentjavascript.net/1st_edition/img/objectchain.png	/Users/pascaleaugusts/websites/Eloquenst%20JS/eloquentjavascript.net/1st_edition/img/objectchain.png	(from https://eloquentjavascript.net/1st_edition/print.html)
23:07:36	24956/24956	---M--	200	added ('OK')	image/png	etag:%2255d48fc9-617c%22	https://eloquentjavascript.net/1st_edition/img/diagonalpath.png	/Users/pascaleaugusts/websites/Eloquenst%20JS/eloquentjavascript.net/1st_edition/img/diagonalpath.png	(from https://eloquentjavascript.net/1st_edition/print.html)
23:07:38	98205/98205	---M--	200	added ('OK')	image/png	etag:%2255d48fc9-17f9d%22	https://eloquentjavascript.net/1st_edition/img/xkcd_regular_expressions.png	/Users/pascaleaugusts/websites/Eloquenst%20JS/eloquentjavascript.net/1st_edition/img/xkcd_regular_expressions.png	(from https://eloquentjavascript.net/1st_edition/print.html)
